ID,Associated_fire,Type,Fire_Year,ndvi,ndwi,Measurement_year,yrs_post_fire
197,MUNSON CREEK,Beaver,2021,0.422843154,-0.314707491,2018,-3
196,MUNSON CREEK,Beaver,2021,0.424640774,-0.311357847,2018,-3
198,MUNSON CREEK,Beaver,2021,0.445389068,-0.338699597,2018,-3
199,MUNSON CREEK,Beaver,2021,0.44329332,-0.337043058,2018,-3
200,MUNSON CREEK,Beaver,2021,0.432201091,-0.323974953,2018,-3
201,MUNSON CREEK,Beaver,2021,0.443814797,-0.3381594,2018,-3
203,MUNSON CREEK,Beaver,2021,0.440126771,-0.350154278,2018,-3
202,MUNSON CREEK,Beaver,2021,0.456557841,-0.357732695,2018,-3
204,MUNSON CREEK,Beaver,2021,0.462847562,-0.366322737,2018,-3
205,MUNSON CREEK,Beaver,2021,0.447325168,-0.347918696,2018,-3
206,MUNSON CREEK,Beaver,2021,0.4645556,-0.366543363,2018,-3
207,MUNSON CREEK,Beaver,2021,0.445562383,-0.349803682,2018,-3
208,MUNSON CREEK,Beaver,2021,0.446589769,-0.353695628,2018,-3
209,MUNSON CREEK,Beaver,2021,0.408636938,-0.302029758,2018,-3
210,MUNSON CREEK,Beaver,2021,0.513651289,-0.363747394,2018,-3
211,MUNSON CREEK,Beaver,2021,0.511876676,-0.376605143,2018,-3
212,MUNSON CREEK,Beaver,2021,0.424455489,-0.289995229,2018,-3
213,MUNSON CREEK,Beaver,2021,0.495434234,-0.365601731,2018,-3
214,MUNSON CREEK,Beaver,2021,0.455953836,-0.344950718,2018,-3
215,MUNSON CREEK,Beaver,2021,0.430618823,-0.324797773,2018,-3
216,MUNSON CREEK,Beaver,2021,0.416067713,-0.311526961,2018,-3
217,MUNSON CREEK,Beaver,2021,0.423779317,-0.320335317,2018,-3
218,MUNSON CREEK,Beaver,2021,0.40703392,-0.286443325,2018,-3
219,MUNSON CREEK,Beaver,2021,0.416363855,-0.297556012,2018,-3
220,MUNSON CREEK,Beaver,2021,0.42259127,-0.298947095,2018,-3
221,MUNSON CREEK,Beaver,2021,0.437225752,-0.322039184,2018,-3
222,MUNSON CREEK,Beaver,2021,0.421823916,-0.314313552,2018,-3
223,MUNSON CREEK,Beaver,2021,0.403680322,-0.295415282,2018,-3
224,MUNSON CREEK,Beaver,2021,0.39822283,-0.290316703,2018,-3
225,MUNSON CREEK,Beaver,2021,0.452878212,-0.334967483,2018,-3
226,MUNSON CREEK,Beaver,2021,0.438560742,-0.319173398,2018,-3
227,MUNSON CREEK,Beaver,2021,0.412437095,-0.29079422,2018,-3
228,MUNSON CREEK,Beaver,2021,0.385115211,-0.26386536,2018,-3
229,MUNSON CREEK,Beaver,2021,0.480423368,-0.348152042,2018,-3
230,MUNSON CREEK,Beaver,2021,0.43012687,-0.280038792,2018,-3
231,MUNSON CREEK,Beaver,2021,0.432939234,-0.28902808,2018,-3
232,MUNSON CREEK,Beaver,2021,0.391496223,-0.301554221,2018,-3
134,PAIGE MOUNTAIN,Beaver,2019,0.409434403,-0.290610081,2018,-1
78,HURST CREEK,Beaver,2019,0.450901266,-0.371808227,2018,-1
22,HOGATZA RIVER,Beaver,2016,0.447428198,-0.282193851,2018,2
23,HOGATZA RIVER,Beaver,2016,0.447388182,-0.333053402,2018,2
24,HOGATZA RIVER,Beaver,2016,0.42463082,-0.313617116,2018,2
26,HOGATZA RIVER,Beaver,2016,0.445470684,-0.328345642,2018,2
28,HOGATZA RIVER,Beaver,2016,0.472099591,-0.333915948,2018,2
2,LITTLE MUD RIVER,Beaver,2019,0.407803307,-0.273334033,2018,-1
4,LITTLE MUD RIVER,Beaver,2019,0.413809786,-0.278348153,2018,-1
3,LITTLE MUD RIVER,Beaver,2019,0.401079692,-0.266269456,2018,-1
5,LITTLE MUD RIVER,Beaver,2019,0.490370668,-0.360639972,2018,-1
9,HOG,Beaver,2016,0.357904148,-0.251773733,2018,2
10,HOG,Beaver,2016,0.377796482,-0.260476498,2018,2
11,HOG,Beaver,2016,0.412045972,-0.294983038,2018,2
12,HOG,Beaver,2016,0.376381795,-0.284547093,2018,2
13,HOG,Beaver,2016,0.385240063,-0.266676941,2018,2
14,HOG,Beaver,2016,0.388793939,-0.274791731,2018,2
15,HOG,Beaver,2016,0.361094633,-0.238515171,2018,2
16,HOG,Beaver,2016,0.266358306,-0.159323727,2018,2
17,HOG,Beaver,2016,0.267101149,-0.165250907,2018,2
18,HOG,Beaver,2016,0.264409863,-0.158903472,2018,2
19,HOG,Beaver,2016,0.248012745,-0.145137242,2018,2
20,HOG,Beaver,2016,0.350938427,-0.211985981,2018,2
21,HOG,Beaver,2016,0.351304341,-0.219678589,2018,2
35,HOGATZA RIVER,Beaver,2016,0.424615754,-0.319017886,2018,2
1,CHALKYITSIK COMPLEX,Control,2019,0.381843324,-0.235611472,2018,-1
6,VICTORIA MOUNTAIN,Control,2019,0.486800922,-0.361084889,2018,-1
7,VICTORIA MOUNTAIN,Control,2019,0.485916767,-0.357977745,2018,-1
8,HOG,Control,2016,0.36821783,-0.255240153,2018,2
25,HOGATZA RIVER,Control,2016,0.478014138,-0.36094595,2018,2
27,HOGATZA RIVER,Control,2016,0.454528044,-0.325986716,2018,2
29,HOGATZA RIVER,Control,2016,0.465874699,-0.344957366,2018,2
30,HOGATZA RIVER,Control,2016,0.433998364,-0.318034111,2018,2
31,HOGATZA RIVER,Control,2016,0.451017946,-0.313774849,2018,2
32,HOGATZA RIVER,Control,2016,0.47789818,-0.33190253,2018,2
33,HOGATZA RIVER,Control,2016,0.47276248,-0.32906135,2018,2
34,HOGATZA RIVER,Control,2016,0.418543186,-0.29738677,2018,2
36,HOGATZA RIVER,Control,2016,0.513361251,-0.389951913,2018,2
37,HOGATZA RIVER,Control,2016,0.473889712,-0.341162641,2018,2
38,HOGATZA RIVER,Control,2016,0.46764254,-0.336198231,2018,2
39,HOGATZA RIVER,Control,2016,0.492690741,-0.369859601,2018,2
40,HOGATZA RIVER,Control,2016,0.482869952,-0.363264672,2018,2
41,HOGATZA RIVER,Control,2016,0.520494128,-0.393283352,2018,2
42,HOGATZA RIVER,Control,2016,0.493142041,-0.367253024,2018,2
43,HOGATZA RIVER,Control,2016,0.431632823,-0.288626103,2018,2
44,HOGATZA RIVER,Control,2016,0.437903293,-0.298285011,2018,2
45,HOGATZA RIVER,Control,2016,0.363900838,-0.245892234,2018,2
46,HOGATZA RIVER,Control,2016,0.406646364,-0.277567548,2018,2
47,HOGATZA RIVER,Control,2016,0.402897091,-0.271211094,2018,2
48,INIAKUK LAKE,Control,2016,0.397540257,-0.24364899,2018,2
49,INIAKUK LAKE,Control,2016,0.281123604,-0.158733749,2018,2
50,INIAKUK LAKE,Control,2016,0.287927113,-0.168317528,2018,2
51,INIAKUK LAKE,Control,2016,0.392321513,-0.280352536,2018,2
52,INIAKUK LAKE,Control,2016,0.373467463,-0.256128881,2018,2
53,INIAKUK LAKE,Control,2016,0.18927577,-0.082975821,2018,2
54,INIAKUK LAKE,Control,2016,0.315311959,-0.196559443,2018,2
55,HURST CREEK,Control,2019,0.422442026,-0.329739587,2018,-1
56,HURST CREEK,Control,2019,0.520152722,-0.412061535,2018,-1
57,HURST CREEK,Control,2019,0.457222634,-0.334765902,2018,-1
58,HURST CREEK,Control,2019,0.494292974,-0.396991539,2018,-1
59,HURST CREEK,Control,2019,0.478994354,-0.366805988,2018,-1
60,HURST CREEK,Control,2019,0.496607974,-0.377972797,2018,-1
61,HURST CREEK,Control,2019,0.462268472,-0.360666795,2018,-1
62,HURST CREEK,Control,2019,0.512334276,-0.402309727,2018,-1
63,HURST CREEK,Control,2019,0.441530723,-0.333943119,2018,-1
64,HURST CREEK,Control,2019,0.515705111,-0.419827318,2018,-1
65,HURST CREEK,Control,2019,0.504722402,-0.392493147,2018,-1
66,HURST CREEK,Control,2019,0.461564249,-0.356793437,2018,-1
67,HURST CREEK,Control,2019,0.519895793,-0.409863819,2018,-1
68,HURST CREEK,Control,2019,0.540007089,-0.420323516,2018,-1
69,HURST CREEK,Control,2019,0.51174109,-0.400433055,2018,-1
70,HURST CREEK,Control,2019,0.472372605,-0.389147699,2018,-1
71,HURST CREEK,Control,2019,0.431859386,-0.337332443,2018,-1
72,HURST CREEK,Control,2019,0.428228636,-0.352660212,2018,-1
73,HURST CREEK,Control,2019,0.421638593,-0.354753576,2018,-1
74,HURST CREEK,Control,2019,0.438053732,-0.365605266,2018,-1
75,HURST CREEK,Control,2019,0.497029239,-0.375030786,2018,-1
76,HURST CREEK,Control,2019,0.471389774,-0.363754212,2018,-1
77,HURST CREEK,Control,2019,0.360160291,-0.253887597,2018,-1
79,HURST CREEK,Control,2019,0.462839569,-0.362188304,2018,-1
80,HURST CREEK,Control,2019,0.488225133,-0.392474311,2018,-1
81,HURST CREEK,Control,2019,0.529709615,-0.418489499,2018,-1
82,HURST CREEK,Control,2019,0.517088698,-0.400984352,2018,-1
83,HURST CREEK,Control,2019,0.518176062,-0.391848048,2018,-1
84,HURST CREEK,Control,2019,0.481121896,-0.352465369,2018,-1
85,HURST CREEK,Control,2019,0.529428319,-0.400425468,2018,-1
86,HURST CREEK,Control,2019,0.535426221,-0.415173909,2018,-1
87,HURST CREEK,Control,2019,0.459475774,-0.349876675,2018,-1
88,HURST CREEK,Control,2019,0.550097857,-0.463970517,2018,-1
89,HURST CREEK,Control,2019,0.45855003,-0.381473499,2018,-1
90,HURST CREEK,Control,2019,0.48620288,-0.397332806,2018,-1
91,HURST CREEK,Control,2019,0.521053063,-0.401175104,2018,-1
92,OLD GROUCH TOP,Control,2019,0.574471698,-0.460702268,2018,-1
93,OLD GROUCH TOP,Control,2019,0.570672875,-0.420862891,2018,-1
94,OLD GROUCH TOP,Control,2019,0.510778321,-0.376224972,2018,-1
95,OLD GROUCH TOP,Control,2019,0.443747481,-0.284139924,2018,-1
96,OLD GROUCH TOP,Control,2019,0.368406355,-0.270672292,2018,-1
97,OLD GROUCH TOP,Control,2019,0.388427662,-0.291898158,2018,-1
98,OLD GROUCH TOP,Control,2019,0.423322665,-0.291255062,2018,-1
99,OLD GROUCH TOP,Control,2019,0.414733116,-0.290628692,2018,-1
100,OLD GROUCH TOP,Control,2019,0.406369227,-0.2958603,2018,-1
101,OLD GROUCH TOP,Control,2019,0.422294338,-0.304704914,2018,-1
102,OLD GROUCH TOP,Control,2019,0.40930057,-0.292855235,2018,-1
103,OLD GROUCH TOP,Control,2019,0.41559181,-0.300210543,2018,-1
104,OLD GROUCH TOP,Control,2019,0.434952408,-0.301149592,2018,-1
105,OLD GROUCH TOP,Control,2019,0.430126409,-0.301205032,2018,-1
106,OLD GROUCH TOP,Control,2019,0.411299179,-0.301438899,2018,-1
107,OLD GROUCH TOP,Control,2019,0.453792753,-0.33532993,2018,-1
108,OLD GROUCH TOP,Control,2019,0.417606122,-0.326963812,2018,-1
109,OLD GROUCH TOP,Control,2019,0.434356314,-0.365659069,2018,-1
110,OLD GROUCH TOP,Control,2019,0.478489444,-0.385806704,2018,-1
111,OLD GROUCH TOP,Control,2019,0.529849082,-0.417029404,2018,-1
112,OLD GROUCH TOP,Control,2019,0.530882317,-0.422170737,2018,-1
113,OLD GROUCH TOP,Control,2019,0.480669913,-0.387431936,2018,-1
114,OLD GROUCH TOP,Control,2019,0.463396708,-0.362230148,2018,-1
115,OLD GROUCH TOP,Control,2019,0.465777789,-0.339580374,2018,-1
118,PAIGE MOUNTAIN,Control,2019,0.474384788,-0.321110986,2018,-1
119,PAIGE MOUNTAIN,Control,2019,0.509806276,-0.346548562,2018,-1
120,PAIGE MOUNTAIN,Control,2019,0.525662288,-0.356851551,2018,-1
121,PAIGE MOUNTAIN,Control,2019,0.480469811,-0.32048971,2018,-1
122,PAIGE MOUNTAIN,Control,2019,0.533065684,-0.360027205,2018,-1
123,PAIGE MOUNTAIN,Control,2019,0.445584536,-0.342020653,2018,-1
124,PAIGE MOUNTAIN,Control,2019,0.440212994,-0.341695017,2018,-1
125,PAIGE MOUNTAIN,Control,2019,0.391095127,-0.293144366,2018,-1
126,PAIGE MOUNTAIN,Control,2019,0.423639034,-0.314326332,2018,-1
117,PAIGE MOUNTAIN,Control,2019,0.502046585,-0.340936046,2018,-1
116,PAIGE MOUNTAIN,Control,2019,0.523607005,-0.361878244,2018,-1
127,PAIGE MOUNTAIN,Control,2019,0.414262166,-0.321086213,2018,-1
128,PAIGE MOUNTAIN,Control,2019,0.374283324,-0.245090141,2018,-1
129,PAIGE MOUNTAIN,Control,2019,0.453919071,-0.345826145,2018,-1
130,PAIGE MOUNTAIN,Control,2019,0.513687351,-0.374462981,2018,-1
131,PAIGE MOUNTAIN,Control,2019,0.481429538,-0.349998834,2018,-1
132,PAIGE MOUNTAIN,Control,2019,0.516416192,-0.375767398,2018,-1
133,PAIGE MOUNTAIN,Control,2019,0.448679178,-0.345112124,2018,-1
135,PAIGE MOUNTAIN,Control,2019,0.379445161,-0.264195061,2018,-1
136,PAIGE MOUNTAIN,Control,2019,0.382745353,-0.261918621,2018,-1
233,PAIGE MOUNTAIN,Control,2019,0.437652113,-0.320313496,2018,-1
137,PAIGE MOUNTAIN,Control,2019,0.658544948,-0.4986262,2018,-1
138,PAIGE MOUNTAIN,Control,2019,0.498531032,-0.345995946,2018,-1
139,PAIGE MOUNTAIN,Control,2019,0.430252846,-0.283542746,2018,-1
140,PAIGE MOUNTAIN,Control,2019,0.467156147,-0.313757696,2018,-1
141,PAIGE MOUNTAIN,Control,2019,0.459148159,-0.307375453,2018,-1
142,PAIGE MOUNTAIN,Control,2019,0.523081829,-0.387499351,2018,-1
143,PAIGE MOUNTAIN,Control,2019,0.469426103,-0.34906979,2018,-1
144,PAIGE MOUNTAIN,Control,2019,0.441951494,-0.323468546,2018,-1
145,PAIGE MOUNTAIN,Control,2019,0.451283359,-0.339809646,2018,-1
146,PAIGE MOUNTAIN,Control,2019,0.512016104,-0.368207038,2018,-1
147,PAIGE MOUNTAIN,Control,2019,0.429122478,-0.308559555,2018,-1
148,PAIGE MOUNTAIN,Control,2019,0.449358882,-0.335325832,2018,-1
149,PAIGE MOUNTAIN,Control,2019,0.445586764,-0.308620376,2018,-1
150,PAIGE MOUNTAIN,Control,2019,0.449680968,-0.315139437,2018,-1
151,PAIGE MOUNTAIN,Control,2019,0.412324609,-0.273688478,2018,-1
152,PAIGE MOUNTAIN,Control,2019,0.470902768,-0.330922382,2018,-1
153,PAIGE MOUNTAIN,Control,2019,0.467701337,-0.305132044,2018,-1
154,PAIGE MOUNTAIN,Control,2019,0.456642674,-0.290386932,2018,-1
155,PAIGE MOUNTAIN,Control,2019,0.55018196,-0.393191906,2018,-1
156,PAIGE MOUNTAIN,Control,2019,0.485880472,-0.338314432,2018,-1
157,PAIGE MOUNTAIN,Control,2019,0.346338228,-0.230315729,2018,-1
158,PAIGE MOUNTAIN,Control,2019,0.374867895,-0.216765997,2018,-1
159,PAIGE MOUNTAIN,Control,2019,0.463957942,-0.360701376,2018,-1
160,PAIGE MOUNTAIN,Control,2019,0.41234601,-0.286323176,2018,-1
161,PAIGE MOUNTAIN,Control,2019,0.434343978,-0.288328318,2018,-1
162,PAIGE MOUNTAIN,Control,2019,0.400195588,-0.26028151,2018,-1
163,PAIGE MOUNTAIN,Control,2019,0.314184559,-0.177076685,2018,-1
164,PAIGE MOUNTAIN,Control,2019,0.342975165,-0.20984138,2018,-1
165,PAIGE MOUNTAIN,Control,2019,0.367357833,-0.237051581,2018,-1
166,PAIGE MOUNTAIN,Control,2019,0.357888246,-0.215367099,2018,-1
167,PAIGE MOUNTAIN,Control,2019,0.411951467,-0.303393313,2018,-1
168,PAIGE MOUNTAIN,Control,2019,0.377087733,-0.277623531,2018,-1
169,PAIGE MOUNTAIN,Control,2019,0.460160552,-0.348029842,2018,-1
170,PAIGE MOUNTAIN,Control,2019,0.459586834,-0.343316786,2018,-1
171,PAIGE MOUNTAIN,Control,2019,0.424022857,-0.320742971,2018,-1
172,PAIGE MOUNTAIN,Control,2019,0.368241316,-0.272635497,2018,-1
173,PAIGE MOUNTAIN,Control,2019,0.423023803,-0.293242173,2018,-1
174,PAIGE MOUNTAIN,Control,2019,0.437958969,-0.295791877,2018,-1
175,PAIGE MOUNTAIN,Control,2019,0.338567183,-0.214448529,2018,-1
178,PAIGE MOUNTAIN,Control,2019,0.439023107,-0.315936543,2018,-1
176,PAIGE MOUNTAIN,Control,2019,0.469794303,-0.322357136,2018,-1
177,PAIGE MOUNTAIN,Control,2019,0.511076649,-0.388229768,2018,-1
179,PAIGE MOUNTAIN,Control,2019,0.485121713,-0.361703037,2018,-1
180,PAIGE MOUNTAIN,Control,2019,0.462505747,-0.325910762,2018,-1
181,PAIGE MOUNTAIN,Control,2019,0.452147902,-0.309242876,2018,-1
182,PAIGE MOUNTAIN,Control,2019,0.418478241,-0.279739481,2018,-1
183,PAIGE MOUNTAIN,Control,2019,0.47261962,-0.32208266,2018,-1
184,PAIGE MOUNTAIN,Control,2019,0.403629952,-0.297827039,2018,-1
185,SUNSHINE MOUNTAIN,Control,2019,0.480508356,-0.356407872,2018,-1
186,SUNSHINE MOUNTAIN,Control,2019,0.462405183,-0.353745785,2018,-1
187,SUNSHINE MOUNTAIN,Control,2019,0.476834218,-0.373909855,2018,-1
188,SUNSHINE MOUNTAIN,Control,2019,0.469191565,-0.364288103,2018,-1
189,SUNSHINE MOUNTAIN,Control,2019,0.439544746,-0.348606136,2018,-1
190,SUNSHINE MOUNTAIN,Control,2019,0.477060539,-0.368151332,2018,-1
191,SUNSHINE MOUNTAIN,Control,2019,0.484975524,-0.377626664,2018,-1
192,SUNSHINE MOUNTAIN,Control,2019,0.423561662,-0.319946453,2018,-1
193,MUNSON CREEK,Control,2021,0.495488876,-0.385233066,2018,-3
194,MUNSON CREEK,Control,2021,0.301435809,-0.181773988,2018,-3
234,MUNSON CREEK,Control,2021,0.286914947,-0.189210356,2018,-3
235,MUNSON CREEK,Control,2021,0.36303656,-0.247642655,2018,-3
195,MUNSON CREEK,Control,2021,0.490928624,-0.361339002,2018,-3
196,MUNSON CREEK,Control,2021,0.468689584,-0.355057054,2018,-3
197,MUNSON CREEK,Control,2021,0.473751892,-0.363008384,2018,-3
198,MUNSON CREEK,Control,2021,0.419666372,-0.296695462,2018,-3
199,MUNSON CREEK,Control,2021,0.429789791,-0.306977891,2018,-3
200,MUNSON CREEK,Control,2021,0.43427842,-0.317051925,2018,-3
201,MUNSON CREEK,Control,2021,0.452624397,-0.343286531,2018,-3
204,MUNSON CREEK,Control,2021,0.457883502,-0.345379904,2018,-3
203,MUNSON CREEK,Control,2021,0.474556477,-0.358635869,2018,-3
202,MUNSON CREEK,Control,2021,0.474941085,-0.365582341,2018,-3
205,MUNSON CREEK,Control,2021,0.483187324,-0.362406181,2018,-3
206,MUNSON CREEK,Control,2021,0.441162265,-0.332523547,2018,-3
207,MUNSON CREEK,Control,2021,0.447644956,-0.351302764,2018,-3
208,MUNSON CREEK,Control,2021,0.448624063,-0.337111942,2018,-3
209,MUNSON CREEK,Control,2021,0.448770788,-0.320411417,2018,-3
210,MUNSON CREEK,Control,2021,0.503927901,-0.353798423,2018,-3
211,MUNSON CREEK,Control,2021,0.433809069,-0.302314116,2018,-3
212,MUNSON CREEK,Control,2021,0.440071773,-0.311706112,2018,-3
213,MUNSON CREEK,Control,2021,0.471248557,-0.353626805,2018,-3
214,MUNSON CREEK,Control,2021,0.487853573,-0.377675106,2018,-3
215,MUNSON CREEK,Control,2021,0.410148208,-0.306389689,2018,-3
216,MUNSON CREEK,Control,2021,0.424054468,-0.324773037,2018,-3
217,MUNSON CREEK,Control,2021,0.430537112,-0.326677316,2018,-3
218,MUNSON CREEK,Control,2021,0.461928647,-0.346073171,2018,-3
219,MUNSON CREEK,Control,2021,0.472886479,-0.347073657,2018,-3
220,MUNSON CREEK,Control,2021,0.436500053,-0.328803909,2018,-3
221,MUNSON CREEK,Control,2021,0.46080713,-0.345705126,2018,-3
222,MUNSON CREEK,Control,2021,0.45706387,-0.340150427,2018,-3
223,MUNSON CREEK,Control,2021,0.460746246,-0.332804591,2018,-3
224,MUNSON CREEK,Control,2021,0.435591546,-0.307509649,2018,-3
225,MUNSON CREEK,Control,2021,0.439909414,-0.325230228,2018,-3
226,MUNSON CREEK,Control,2021,0.454645335,-0.332424059,2018,-3
227,MUNSON CREEK,Control,2021,0.473009623,-0.357000364,2018,-3
228,MUNSON CREEK,Control,2021,0.407049335,-0.275080295,2018,-3
229,MUNSON CREEK,Control,2021,0.48222411,-0.307175232,2018,-3
230,MUNSON CREEK,Control,2021,0.395603645,-0.228596753,2018,-3
231,MUNSON CREEK,Control,2021,0.401210542,-0.248444111,2018,-3
232,MUNSON CREEK,Control,2021,0.424388866,-0.312650343,2018,-3
134,PAIGE MOUNTAIN,Control,2019,0.421482752,-0.298359759,2018,-1
78,HURST CREEK,Control,2019,0.460439418,-0.379438315,2018,-1
22,HOGATZA RIVER,Control,2016,0.408995338,-0.27900371,2018,2
23,HOGATZA RIVER,Control,2016,0.435651322,-0.314568529,2018,2
24,HOGATZA RIVER,Control,2016,0.473830998,-0.354649963,2018,2
26,HOGATZA RIVER,Control,2016,0.424694931,-0.301336609,2018,2
28,HOGATZA RIVER,Control,2016,0.485738609,-0.356167987,2018,2
2,LITTLE MUD RIVER,Control,2019,0.427386146,-0.288141113,2018,-1
3,LITTLE MUD RIVER,Control,2019,0.412144133,-0.279412152,2018,-1
4,LITTLE MUD RIVER,Control,2019,0.436145411,-0.304090884,2018,-1
5,LITTLE MUD RIVER,Control,2019,0.499327107,-0.35825025,2018,-1
9,HOG,Control,2016,0.395530484,-0.273965017,2018,2
10,HOG,Control,2016,0.448316889,-0.306552301,2018,2
11,HOG,Control,2016,0.372991097,-0.274204619,2018,2
12,HOG,Control,2016,0.430797509,-0.321597771,2018,2
13,HOG,Control,2016,0.426290346,-0.298888074,2018,2
14,HOG,Control,2016,0.401930536,-0.283051467,2018,2
15,HOG,Control,2016,0.345854634,-0.220712184,2018,2
16,HOG,Control,2016,0.277131264,-0.177863976,2018,2
17,HOG,Control,2016,0.288450974,-0.189236333,2018,2
18,HOG,Control,2016,0.275575276,-0.174536153,2018,2
19,HOG,Control,2016,0.316322979,-0.203246487,2018,2
20,HOG,Control,2016,0.304164198,-0.182780008,2018,2
21,HOG,Control,2016,0.355740123,-0.229956831,2018,2
35,HOGATZA RIVER,Control,2016,0.482291668,-0.354261797,2018,2
INIAKUK LAKE,INIAKUK LAKE,Fire,2016,0.40771853,-0.323115293,2019,3
HOGATZA RIVER,HOGATZA RIVER,Fire,2016,0.408472984,-0.30001773,2019,3
HOG,HOG,Fire,2016,0.441552235,-0.32850751,2019,3
CHALKYITSIK COMPLEX,CHALKYITSIK COMPLEX,Fire,2019,0.277434992,-0.159515117,2019,0
SUNSHINE MOUNTAINS,SUNSHINE MOUNTAIN,Fire,2019,0.346025796,-0.242140063,2019,0
MUNSON CREEK,MUNSON CREEK,Fire,2021,0.441923837,-0.314070862,2019,-2
PAIGE MOUNTAIN,PAIGE MOUNTAIN,Fire,2019,0.390949189,-0.272995623,2019,0
HURST CREEK,HURST CREEK,Fire,2019,0.339854272,-0.252784992,2019,0
OLD GROUCH TOP,OLD GROUCH TOP,Fire,2019,0.344839969,-0.255032704,2019,0
VICTORIA MOUNTAIN,VICTORIA MOUNTAIN,Fire,2019,0.352905095,-0.25949508,2019,0
LITTLE MUD RIVER,LITTLE MUD RIVER,Fire,2019,0.302524842,-0.175884067,2019,0
1,CHALKYITSIK COMPLEX,Beaver,2019,0.255675646,-0.12176643,2019,0
6,VICTORIA MOUNTAIN,Beaver,2019,0.364972888,-0.237047487,2019,0
7,VICTORIA MOUNTAIN,Beaver,2019,0.301553546,-0.168483341,2019,0
8,HOG,Beaver,2016,0.465283097,-0.343995218,2019,3
25,HOGATZA RIVER,Beaver,2016,0.522721782,-0.403658164,2019,3
27,HOGATZA RIVER,Beaver,2016,0.572613147,-0.443481107,2019,3
29,HOGATZA RIVER,Beaver,2016,0.532794641,-0.415081093,2019,3
30,HOGATZA RIVER,Beaver,2016,0.529843179,-0.401839373,2019,3
31,HOGATZA RIVER,Beaver,2016,0.538697305,-0.407136243,2019,3
32,HOGATZA RIVER,Beaver,2016,0.559949549,-0.431047295,2019,3
33,HOGATZA RIVER,Beaver,2016,0.549123339,-0.421113536,2019,3
34,HOGATZA RIVER,Beaver,2016,0.463643633,-0.34331542,2019,3
36,HOGATZA RIVER,Beaver,2016,0.498314402,-0.372819771,2019,3
37,HOGATZA RIVER,Beaver,2016,0.517272201,-0.383138454,2019,3
38,HOGATZA RIVER,Beaver,2016,0.509734718,-0.377702012,2019,3
39,HOGATZA RIVER,Beaver,2016,0.515431628,-0.382166808,2019,3
40,HOGATZA RIVER,Beaver,2016,0.421271046,-0.301927093,2019,3
41,HOGATZA RIVER,Beaver,2016,0.436679989,-0.324388111,2019,3
42,HOGATZA RIVER,Beaver,2016,0.469618641,-0.349520757,2019,3
43,HOGATZA RIVER,Beaver,2016,0.472159429,-0.351312557,2019,3
44,HOGATZA RIVER,Beaver,2016,0.465116257,-0.341274942,2019,3
45,HOGATZA RIVER,Beaver,2016,0.449375195,-0.341557398,2019,3
46,HOGATZA RIVER,Beaver,2016,0.49840382,-0.372813548,2019,3
47,HOGATZA RIVER,Beaver,2016,0.445198428,-0.326680572,2019,3
48,INIAKUK LAKE,Beaver,2016,0.271773243,-0.129396698,2019,3
50,INIAKUK LAKE,Beaver,2016,0.356229009,-0.222337544,2019,3
49,INIAKUK LAKE,Beaver,2016,0.371055412,-0.226653272,2019,3
51,INIAKUK LAKE,Beaver,2016,0.360238907,-0.214351664,2019,3
52,INIAKUK LAKE,Beaver,2016,0.396942633,-0.252217558,2019,3
53,INIAKUK LAKE,Beaver,2016,0.37150985,-0.220845708,2019,3
54,INIAKUK LAKE,Beaver,2016,0.292819415,-0.146945839,2019,3
55,HURST CREEK,Beaver,2019,0.345001513,-0.240963059,2019,0
56,HURST CREEK,Beaver,2019,0.360259267,-0.27229127,2019,0
57,HURST CREEK,Beaver,2019,0.319470951,-0.247573278,2019,0
58,HURST CREEK,Beaver,2019,0.344113507,-0.247945705,2019,0
59,HURST CREEK,Beaver,2019,0.431980827,-0.341561046,2019,0
60,HURST CREEK,Beaver,2019,0.419556095,-0.33086981,2019,0
61,HURST CREEK,Beaver,2019,0.408450818,-0.311359275,2019,0
62,HURST CREEK,Beaver,2019,0.381797804,-0.292814418,2019,0
63,HURST CREEK,Beaver,2019,0.382650561,-0.284393865,2019,0
64,HURST CREEK,Beaver,2019,0.421301154,-0.3199483,2019,0
65,HURST CREEK,Beaver,2019,0.410428559,-0.30395944,2019,0
66,HURST CREEK,Beaver,2019,0.443101366,-0.330350331,2019,0
67,HURST CREEK,Beaver,2019,0.43655251,-0.326436005,2019,0
68,HURST CREEK,Beaver,2019,0.35775808,-0.248622873,2019,0
69,HURST CREEK,Beaver,2019,0.339003192,-0.242145331,2019,0
70,HURST CREEK,Beaver,2019,0.465279099,-0.36715126,2019,0
71,HURST CREEK,Beaver,2019,0.431077006,-0.332515518,2019,0
72,HURST CREEK,Beaver,2019,0.390899142,-0.297849904,2019,0
73,HURST CREEK,Beaver,2019,0.384386487,-0.299566834,2019,0
74,HURST CREEK,Beaver,2019,0.3743407,-0.290767557,2019,0
76,HURST CREEK,Beaver,2019,0.391165318,-0.289384831,2019,0
75,HURST CREEK,Beaver,2019,0.422846128,-0.320571213,2019,0
